accident_id,incident_datetime,city,state,country,latitude,longitude,road_name,road_type,intersection_type,accident_type,weather_condition,road_condition,light_condition,speed_limit,actual_speed_kph,driver_age,driver_gender,casualties,fatalities,vehicles_involved,alcohol_influence,blood_alcohol_level,weather_reported_at,reporting_department,pedestrian_involved
34cfe3b5-af03-4827-b16e-f94cfc463983,2018-10-30T06:36:56.891Z,West Lia,Alaska,Slovenia,-58.0592,-161.8151,acsi,cornu,victus,voveo,crinis,sodalitas,claudeo,30,187.6369522,19,somniculosus,0,0,5,TRUE,0.185129704,2019-04-24T04:12:41.273Z,Streich - Upton,FALSE
4140f1d0-f846-4f8b-892d-8aead13360ab,2023-12-30T02:30:40.391Z,Lake Noemie,New York,Republic of Korea,-44.657,72.4925,voco,odit,accommodo,stipes,voveo,vulnus,aro,49,197.9736909,40,vehemens,3,0,5,FALSE,0.158873908,2020-07-06T17:42:49.957Z,"Ryan, Dicki and Kessler",FALSE
14117aed-e5d1-407e-a957-e938c36a9fa6,2022-05-26T00:17:21.341Z,Nienowborough,Utah,Turkey,-80.8288,-19.3935,territo,virtus,validus,curia,creo,adversus,adipisci,28,145.2749882,64,vinculum,4,1,4,TRUE,0.01967371,2024-11-11T17:48:55.075Z,Jakubowski - Harber,TRUE
29881e70-002c-4804-9deb-1eeb334ef913,2020-10-21T20:36:46.537Z,Fort Conor,North Dakota,Aland Islands,-43.8916,160.7278,stabilis,theca,delinquo,atqui,laudantium,undique,timidus,30,223.0153531,83,uredo,4,1,2,TRUE,0.177359998,2019-04-18T03:00:00.014Z,Heaney LLC,TRUE
227a7114-1ed0-4a72-bff7-cb6989717c41,2022-06-08T14:29:26.528Z,Lake Nannie,Iowa,Belgium,-13.2484,78.6056,caveo,colligo,aeneus,vinco,alii,ustilo,curatio,75,49.05346473,20,commemoro,3,1,5,FALSE,0.076439834,2024-02-09T11:31:48.008Z,Lesch - Stehr,TRUE
3fd792cc-17df-48c8-b8d1-743004d85bf2,2023-11-30T08:24:02.303Z,Thompsonmouth,Kentucky,Slovenia,-43.0127,-91.6551,corpus,claro,vacuus,concedo,acer,tamisium,ait,88,108.0600455,74,ventosus,3,0,4,FALSE,0.157724433,2019-02-08T04:06:39.882Z,"Harris, Stiedemann and Kutch",FALSE
9ea4a38e-bd9e-46d3-addf-7cb5a945670f,2018-01-01T23:47:05.213Z,Lompoc,Utah,Malaysia,-76.806,58.973,laborum,desolo,vomica,deleniti,tam,comedo,sursum,39,239.1689748,83,suppono,3,1,5,FALSE,0.072667438,2019-09-20T07:55:56.982Z,Wiza - Cassin,TRUE
acce7bbd-8634-4d46-81e6-7447fe39982e,2020-03-01T12:58:02.990Z,East Sammyworth,Nebraska,Lithuania,-12.6636,83.4241,vorago,candidus,summisse,ater,censura,crebro,currus,55,112.008659,66,illo,4,0,4,TRUE,0.178272605,2025-07-04T09:52:30.964Z,Stanton - Hackett,TRUE
c33b83f1-2972-453f-bf21-9714955c6205,2019-07-25T07:56:58.968Z,Simonishaven,Iowa,Croatia,-9.8765,-130.6236,inflammatio,varius,ante,ager,thymbra,suadeo,damno,71,159.9547197,36,cribro,5,0,1,TRUE,0.031811383,2018-11-26T08:10:10.605Z,Flatley and Sons,TRUE
48b769c3-feb2-4761-9725-f106cef7a9fa,2019-07-16T03:47:55.539Z,Placentia,Florida,Libyan Arab Jamahiriya,-25.201,115.7449,addo,tepidus,sed,magnam,tripudio,voluptate,tristis,94,22.97220407,49,desidero,1,0,1,FALSE,0.000517259,2024-10-14T09:41:41.365Z,"Bergnaum, Senger and Thompson",FALSE
d99fa1cc-7291-4894-b3ff-7dee19936668,2024-06-27T03:55:02.458Z,South Victor,North Dakota,Uganda,28.097,-84.6435,vociferor,cavus,aduro,tutamen,aut,vindico,decor,73,76.65729314,86,enim,3,1,5,TRUE,0.148873661,2021-02-06T06:28:52.618Z,Heller - Murazik,FALSE
351e9e1e-62a4-48d8-8f7b-8c20a437dd56,2022-02-23T20:16:14.209Z,Alfordchester,Texas,Mozambique,-32.721,-38.3806,acerbitas,tamisium,bis,conatus,defessus,culpa,decens,67,8.143543141,75,attonbitus,4,1,3,TRUE,0.00410748,2020-12-04T15:55:37.617Z,"Crona, Larkin and Corkery",TRUE
03802708-6d36-4efc-b6e9-e63ae7af801e,2024-07-10T21:37:39.635Z,Centennial,Wyoming,Tonga,51.5506,-78.0389,deorsum,abundans,trepide,provident,vulgaris,balbus,amplus,81,59.50850892,65,cuius,5,2,3,FALSE,0.206512684,2019-05-11T11:39:40.444Z,Mertz Inc,TRUE
50e1febb-9eba-4c3e-b627-82ebf4f242aa,2019-07-16T02:27:16.836Z,South Ola,Kansas,Svalbard & Jan Mayen Islands,-10.043,-100.3577,caterva,conturbo,utpote,dedico,degusto,pectus,sulum,98,130.8601162,27,studio,5,1,5,FALSE,0.170575183,2018-10-23T04:49:41.244Z,Upton - Auer,TRUE
4829e9fd-3836-4b4f-81ef-7ae4cb426367,2021-01-07T09:07:32.537Z,Simi Valley,Colorado,Kenya,5.3547,47.3654,suasoria,aurum,amita,chirographum,atrox,speciosus,ager,126,9.065973287,30,dedecor,5,2,2,TRUE,0.034863457,2025-02-19T14:18:39.580Z,Lindgren Inc,TRUE
3c81aec3-233f-45b6-9774-1720129a3e25,2021-01-13T14:23:50.666Z,Ericport,Idaho,Aland Islands,20.4447,5.7675,vado,subito,alo,tergeo,tamquam,tergiversatio,acquiro,26,211.3954514,48,cunctatio,0,0,1,FALSE,0.23372234,2018-04-23T12:39:08.377Z,"MacGyver, Berge and Bruen",FALSE
5b724acb-9db7-40fa-8a84-f48f8667bd19,2021-11-10T11:47:58.443Z,Buckridgechester,Washington,India,-76.8711,34.6453,victus,tenuis,audacia,verumtamen,ager,adversus,vomito,76,126.544469,19,victus,4,1,3,FALSE,0.211847258,2023-02-03T20:23:13.250Z,"O'Keefe, Padberg and Dibbert",FALSE
c936a126-86cd-4ce1-9066-e0d10fdc44b7,2021-02-13T09:07:03.752Z,Pflugerville,Michigan,Burkina Faso,-87.8879,132.2549,theatrum,videlicet,temptatio,crinis,turpis,verus,pax,52,43.78487577,30,absconditus,2,1,5,TRUE,0.143691765,2018-08-23T03:32:29.425Z,Berge Inc,TRUE
294b9fda-a7f9-45d4-88f3-b97445431c11,2019-05-24T09:14:55.940Z,Fayview,New Hampshire,Canada,-38.7582,150.3295,audio,cultura,arbustum,strenuus,quasi,somnus,acceptus,110,29.87996084,37,statua,6,2,4,TRUE,0.131829059,2025-04-19T20:15:26.074Z,Deckow - Wyman,TRUE
2f5d9684-1f7c-44dc-a5ef-7d4fc244d731,2018-06-03T15:17:37.996Z,Lake Nataliahaven,Mississippi,Germany,56.2383,-110.3948,debeo,suppellex,tepidus,venio,officia,thalassinus,repudiandae,72,227.1519158,64,sequi,5,1,1,FALSE,0.198601388,2023-02-06T13:29:26.549Z,Volkman Group,FALSE
058a2ea8-d2a4-4378-b62c-a592ba76c6c1,2021-09-23T19:42:12.173Z,West Jarrethaven,Tennessee,Zimbabwe,-2.6455,43.0068,aeternus,sollicito,templum,terminatio,stabilis,vitiosus,cursim,79,61.05813885,46,abduco,3,1,2,FALSE,0.238033117,2025-08-25T15:15:00.031Z,"Schiller, Dickinson and Wolff",FALSE
a4dbf2c8-7e49-43c6-8305-a956e4539bb4,2024-08-29T20:44:59.138Z,Marysville,Hawaii,Trinidad and Tobago,53.9113,-31.2099,decor,depulso,velit,consuasor,dolorem,civis,vivo,67,106.167083,91,timor,0,2,2,FALSE,0.036150994,2023-05-20T01:56:50.995Z,Gutmann - Considine,FALSE
dcef4936-e7a5-489e-9eb2-9d7a6842ff67,2018-02-05T01:15:28.389Z,Chazmouth,Washington,Uganda,83.5103,-45.8906,tristis,crudelis,acer,valens,deleniti,termes,blanditiis,112,42.88061036,86,delectus,0,0,3,TRUE,0.117073082,2022-11-15T06:20:03.338Z,Kohler - Abshire,TRUE
aeb55c17-732b-49f2-aa52-415986d2fab0,2023-07-20T20:31:09.646Z,Danielchester,Missouri,Uzbekistan,14.3096,-104.7589,ubi,desino,acerbitas,baiulus,congregatio,quos,volaticus,61,209.4049118,83,contigo,2,2,1,TRUE,0.18455901,2023-11-05T03:20:24.435Z,Rippin - Wisoky,TRUE
7452b7d3-af90-49c4-909a-4081f94cff50,2025-01-02T12:05:53.867Z,Deliaport,Virginia,Micronesia,7.7472,86.689,clibanus,arcus,comprehendo,ambitus,conqueror,cohaero,tersus,95,37.00673009,22,candidus,6,1,3,TRUE,0.132731628,2025-04-22T15:44:17.905Z,"Quigley, Cassin and Witting",FALSE
e3486143-2380-420d-9511-7f72d5382d39,2022-08-09T17:26:26.123Z,O'Connerchester,Delaware,Bolivia,47.5767,130.2531,vado,pectus,summopere,asporto,condico,suscipit,quo,123,116.6327244,93,tempus,0,1,3,FALSE,0.091750019,2025-10-04T09:06:22.542Z,Reichert Inc,TRUE
9b2165c1-549a-477d-83e1-ce90c2d5686a,2025-12-21T06:49:21.614Z,Antonettafort,Montana,Ecuador,71.9766,108.3067,terga,argumentum,ustilo,surculus,aestivus,sint,clibanus,52,214.2054815,69,cura,3,1,2,FALSE,0.233470937,2019-05-07T19:57:57.457Z,"Kuphal, Goodwin and Stamm",TRUE
85c31912-ec5f-41f7-8e72-39d844ad135d,2022-11-16T12:30:43.283Z,Denton,Florida,Palau,-26.7881,-127.0264,tutis,decor,thermae,viscus,eum,coadunatio,delibero,65,227.2087654,25,temperantia,6,1,3,TRUE,0.10078481,2018-01-28T15:07:21.456Z,Rau - Bednar,FALSE
7cde5abf-4244-4c6b-bac0-d8d9e246497f,2021-10-16T04:47:03.760Z,Macejkovicchester,California,Palestine,10.6615,169.1426,doloremque,cuppedia,trepide,assumenda,toties,absque,substantia,89,98.06731807,68,crudelis,4,0,1,TRUE,0.132921845,2023-04-09T22:41:22.300Z,Paucek - Hilpert,TRUE
2fc53ca9-a2b8-4c98-9b3a-6db0cc8cf1fb,2025-06-05T16:46:41.411Z,Weissnatstead,Minnesota,Nigeria,49.4622,-9.8395,somnus,officia,crux,viridis,quidem,quis,tamisium,28,29.31710135,17,dolores,1,1,3,FALSE,0.145228507,2021-06-06T09:20:32.712Z,Terry Group,FALSE
36fc0fb9-eeb0-46d6-b280-2bf8d875c37f,2020-05-23T11:25:46.927Z,Klingland,Oregon,Kazakhstan,85.0233,-153.572,terebro,veritas,conicio,acies,terga,conventus,clam,30,103.5564946,76,una,4,1,5,TRUE,0.180407378,2021-10-04T00:01:31.039Z,Quitzon - Brekke,FALSE
63f2ff9c-58fd-41e7-93fc-d59044becfbf,2024-05-14T19:14:19.757Z,East Thurmanboro,Arizona,South Georgia and the South Sandwich Islands,31.1582,51.0252,suscipit,abstergo,deporto,concedo,corpus,adfectus,adeptio,56,95.19122704,60,cupio,5,2,3,TRUE,0.245383301,2018-01-03T11:39:41.137Z,Nolan - Mayert,TRUE
70274453-c7e0-4cd5-8556-4fdb8b8606bd,2021-03-21T22:14:49.540Z,Briellechester,Alaska,Iran,-37.3701,176.6934,sperno,volo,eum,eveniet,aggredior,versus,careo,127,141.8486445,16,creo,4,1,5,TRUE,0.210050725,2025-10-28T16:51:42.559Z,Dare Inc,FALSE
9a0353b4-d5be-42f6-aa77-35d812a3fc4f,2019-11-29T14:28:47.289Z,Beaverton,Maine,Bolivia,-62.9391,-146.5026,comparo,vulticulus,adnuo,tandem,pariatur,cedo,unus,111,29.83706616,22,vetus,3,0,4,FALSE,0.035897683,2024-02-07T20:59:42.677Z,Kautzer Group,TRUE
a4af1f7d-8b03-4fb0-8099-22f3d2d7c1c4,2024-12-10T10:48:09.453Z,East Elenafield,Ohio,Grenada,76.1312,-76.3716,voluptas,considero,combibo,ceno,placeat,vitium,cibo,102,50.78333244,99,atrox,3,0,3,FALSE,0.066727325,2021-01-30T08:37:22.127Z,Lang Inc,TRUE
78f7cb92-2490-4a1f-b503-6f165d3879b6,2023-02-04T14:28:54.949Z,South Quinton,New Hampshire,French Polynesia,17.2504,147.5461,defungo,solium,certe,curiositas,aliquam,victus,maxime,113,204.6652388,28,triduana,0,1,1,FALSE,0.067368142,2021-08-03T01:47:37.236Z,Marks Group,TRUE
575ada9b-9cef-4719-b542-5036751acc4c,2022-08-20T02:23:57.901Z,Fort Mathew,Rhode Island,Sao Tome and Principe,-71.9088,43.1311,commodo,tergum,vilicus,valeo,earum,adflicto,nobis,122,165.301592,93,sodalitas,6,1,5,TRUE,0.182394983,2022-05-30T08:14:00.104Z,Funk Group,FALSE
0720bb7c-9e08-41f4-823e-cd3c03c6ee2b,2021-04-09T20:39:49.661Z,Shieldsfort,Michigan,Bhutan,34.3837,-128.8585,anser,chirographum,acsi,sumptus,maxime,vorax,constans,119,215.5746202,64,patior,0,0,1,TRUE,0.159672905,2023-06-20T11:26:16.561Z,"Schuster, Cummerata and Abbott",TRUE
95ba10dc-6f2b-41e3-8d7e-f8fa36326734,2023-10-24T16:04:12.474Z,Lake Mckayla,South Dakota,Guatemala,40.1781,64.1676,aperte,carpo,cauda,pariatur,caecus,cursus,saepe,60,53.53554694,86,speculum,1,0,3,TRUE,0.226596022,2018-10-16T05:09:31.350Z,Fisher Group,TRUE
d643fddc-cc06-4baa-a0ab-daf724c80d16,2025-06-21T00:17:22.163Z,South Carolinabury,New Hampshire,Taiwan,63.6626,-13.093,caelum,tibi,thesis,appello,beatae,rerum,ratione,91,214.952277,20,adfectus,1,0,2,FALSE,0.011857981,2020-07-15T02:33:32.033Z,Corwin LLC,TRUE
c7493de8-c480-42d3-890e-4c9dd67d4c46,2020-12-18T22:30:32.290Z,East Reynold,Arkansas,"Bonaire, Sint Eustatius and Saba",-9.898,-121.8776,deludo,coniuratio,aspernatur,accommodo,sortitus,strues,ceno,67,37.78515119,26,aureus,2,1,3,FALSE,0.019588365,2018-04-15T01:06:48.692Z,"Grady, Jacobs and Rolfson",TRUE
a58d44e7-fbff-48df-8946-eebf6424caa2,2020-01-09T17:16:26.294Z,Tadfurt,Michigan,Colombia,79.3911,-122.2037,spoliatio,ultra,fuga,creo,depopulo,candidus,defluo,126,23.87926495,38,recusandae,3,1,3,FALSE,0.147194785,2022-10-14T01:26:01.451Z,Powlowski - Conn,FALSE
06d4e4c2-6459-45c7-9e43-07539e1351c1,2024-11-11T19:47:25.913Z,Stromanburgh,West Virginia,Ethiopia,64.2856,-3.8842,textor,coniecto,defaeco,acquiro,antea,conatus,volaticus,118,157.6312829,55,tersus,0,0,4,FALSE,0.086201272,2025-06-16T18:09:00.213Z,Champlin - Hane,FALSE
446deac6-985b-4e2c-a6f6-2b4e49b90ec4,2024-11-27T06:27:24.257Z,MacGyverland,North Dakota,Bosnia and Herzegovina,12.7131,-32.7201,audio,temptatio,cariosus,super,coniuratio,ratione,cibo,80,19.03412701,19,vorago,6,1,4,TRUE,0.155132898,2021-01-20T14:56:20.997Z,Zieme - Gerlach,FALSE
b124196f-4c80-429d-934f-0cd1d3093050,2019-01-07T19:43:55.931Z,South Scottytown,Kentucky,Haiti,-73.5957,47.1687,valetudo,usitas,tendo,tabula,conqueror,temperantia,amoveo,127,195.0450607,62,delego,2,2,4,TRUE,0.205723514,2020-06-29T15:01:26.019Z,Wiegand Inc,FALSE
6ad40857-0296-44f1-932f-ffcf3592633d,2020-09-05T14:42:17.750Z,Huelsstad,Delaware,Liechtenstein,63.4844,-52.1319,saepe,creator,maiores,cicuta,doloribus,subseco,ventito,103,26.7733991,57,curiositas,0,1,1,FALSE,0.020748107,2022-09-06T20:30:21.857Z,"Leannon, Emmerich and Legros",TRUE
0b1fdbd8-8d93-4586-a5e7-ecf1be014db5,2018-02-25T02:31:01.207Z,North Wilfredoport,Indiana,Vanuatu,-15.5835,-81.7069,sol,eligendi,balbus,adsum,tactus,voluptate,amplexus,124,16.41401674,63,trans,0,2,1,TRUE,0.202942797,2024-06-18T18:48:07.664Z,Graham - Ward,FALSE
f0602fda-55be-431c-a2d6-0e6f2d3e4a29,2019-11-03T20:28:52.294Z,East Aylin,Utah,Chile,38.2403,177.0036,earum,crapula,viridis,amor,angulus,inventore,calcar,127,175.6874175,87,aegrotatio,2,2,1,FALSE,0.147187394,2023-06-04T02:41:53.810Z,Swaniawski Group,TRUE
262426fc-0e0c-4f2b-ac84-35f2421a6325,2023-08-22T01:54:33.465Z,Lake Glen,Montana,Bouvet Island,13.2237,105.7311,corrupti,ustulo,sit,caveo,velociter,cognomen,nihil,96,26.63242821,25,alii,2,2,4,TRUE,0.231353731,2021-12-06T07:03:13.112Z,Lind - Abbott,FALSE
a58caeec-1003-4d70-a616-2d1755881524,2020-09-16T01:30:44.497Z,Walshburgh,North Carolina,Saint Lucia,-43.0906,-52.2585,ait,deripio,cunae,clarus,cibus,vulgivagus,creber,34,140.9186749,72,amoveo,3,2,2,TRUE,0.015471534,2019-05-23T10:52:58.086Z,Fahey LLC,FALSE
e95a5e61-3c7f-4468-a4c9-98cfcce697a9,2023-11-14T22:03:10.939Z,Lancaster,Missouri,Svalbard & Jan Mayen Islands,28.5305,33.2025,aequus,derideo,validus,tego,timidus,terebro,socius,42,123.014528,85,validus,1,1,3,FALSE,0.123019049,2021-04-05T11:40:33.184Z,Anderson Inc,FALSE
fea5f898-7494-4571-9340-5475bbfe02dd,2022-08-27T18:12:14.227Z,Durwardview,Hawaii,Faroe Islands,-21.3178,20.9705,defluo,vulnero,aperiam,optio,suadeo,denuo,sophismata,74,8.016499359,60,super,2,2,1,TRUE,0.193887867,2019-07-11T08:02:08.947Z,"Romaguera, Cassin and Bergnaum",FALSE
0c4f86dc-bca8-476d-8b53-ba9641d1477b,2024-08-13T11:33:22.012Z,Fort Damienstead,North Carolina,Belgium,29.5019,53.2664,cimentarius,curiositas,ulterius,angulus,tenetur,cotidie,videlicet,43,3.601944055,61,aliquid,2,0,1,FALSE,0.058395987,2019-02-07T04:37:10.761Z,Donnelly LLC,FALSE
6289ac7d-4077-4438-8b95-a4224f2b7c27,2022-08-06T12:44:14.109Z,Port Adrienneworth,Illinois,Mali,4.7894,47.8447,vespillo,degenero,beneficium,claustrum,absorbeo,subseco,deorsum,63,120.5867669,89,censura,1,1,1,FALSE,0.179661296,2023-07-04T15:00:27.799Z,Weissnat Group,TRUE
a9e55892-297e-44f5-8478-bfb00a7b8a71,2021-01-24T14:23:48.168Z,New Dylan,Maryland,Argentina,-25.3004,75.0928,adfero,catena,clam,sub,caritas,eaque,deprimo,60,219.3954911,85,beatae,1,2,5,FALSE,0.074296356,2025-12-17T01:33:29.833Z,"Huel, Lesch and Kunze",FALSE
51e4bae1-74b0-428e-91f9-af972a79cb08,2021-04-14T14:33:35.121Z,Bahringerside,New York,Somalia,-42.6401,-5.7251,tricesimus,incidunt,cubo,labore,collum,terminatio,provident,102,231.4187595,60,bestia,3,1,4,FALSE,0.171989577,2018-10-18T07:40:06.557Z,Goldner - Walker,FALSE
da7456d7-5f53-4f72-a136-99f4859214c6,2019-02-08T10:36:23.656Z,Swiftborough,Rhode Island,Tunisia,10.2335,-168.5516,centum,sollers,quasi,thymum,decretum,condico,soleo,33,226.7913223,29,cogito,0,0,1,FALSE,0.068766069,2021-11-21T01:55:15.192Z,Cole LLC,FALSE
f189c98f-d57e-4c2d-a1d7-833218dd5e2a,2024-11-11T04:34:42.190Z,Macon-Bibb County,Washington,"Virgin Islands, British",68.9819,-80.591,aduro,sperno,saepe,coadunatio,totam,libero,creptio,78,78.29004111,50,apparatus,2,0,5,FALSE,0.038348273,2019-08-04T05:00:09.748Z,"Jast, Willms and Hintz",FALSE
35d39c14-aed9-4855-89be-77fb8dbad0a4,2025-03-06T23:32:04.367Z,Frankfield,Maryland,Palau,-19.9368,-66.3285,comminor,crepusculum,inflammatio,viridis,absens,voluptates,adsidue,40,236.2039039,30,solvo,5,0,1,TRUE,0.063507687,2025-06-27T08:01:24.131Z,Stamm - Schmidt,FALSE
82bb115b-c3f2-4fc4-9033-e217ec78285d,2022-01-13T21:15:13.379Z,Ortizborough,Tennessee,New Zealand,-68.2106,-76.1742,terreo,verbum,campana,sodalitas,peccatus,dapifer,aestivus,49,234.3916414,66,solum,4,0,4,TRUE,0.123750361,2021-03-23T09:38:46.968Z,"Botsford, Pacocha and Bruen",FALSE
57ff3991-62e8-4a30-aaa4-794526ed442e,2022-03-30T01:59:29.772Z,Port Berniecehaven,New Mexico,Cook Islands,81.8466,-56.463,deputo,aperte,ustulo,valens,delicate,ustilo,aer,114,198.5323137,49,curatio,6,0,1,TRUE,0.15388934,2019-12-03T16:04:34.314Z,Zemlak Inc,FALSE
6ba30826-3b4c-48e9-938f-18dce34180c0,2018-03-10T16:34:22.402Z,Mohrbury,Illinois,Jamaica,63.3264,-17.5325,assentator,vito,asperiores,solium,velut,vox,aggero,87,231.9388048,42,talis,3,0,1,TRUE,0.235931845,2018-03-30T09:24:33.367Z,Green LLC,TRUE
ed772929-86ea-405d-8584-df9401468869,2021-04-17T17:02:23.457Z,Watersshire,Arkansas,Czechia,-18.088,151.2192,delego,ver,totus,eaque,carpo,vos,ducimus,29,234.1930967,53,canto,4,2,3,FALSE,0.024444621,2020-09-30T02:38:51.650Z,Graham LLC,FALSE
a6eb350d-88e5-4cd1-b15d-3bb7ba779fbd,2020-07-24T06:08:41.986Z,West Diana,Vermont,Belize,-68.7415,-65.6793,acidus,adsidue,vulgivagus,adaugeo,voluptates,degenero,agnitio,63,64.24482489,69,praesentium,4,2,3,FALSE,0.017005796,2025-08-18T12:01:36.744Z,Green Inc,FALSE
98f9908a-c500-4646-b2c2-9ba21ea25802,2018-02-25T04:59:30.154Z,West Alexys,Minnesota,Qatar,68.8473,54.7474,caries,atqui,vaco,pauper,defluo,conforto,tego,20,60.14458282,67,deprimo,1,1,3,TRUE,0.091953367,2020-01-20T10:57:21.023Z,"Kerluke, Boehm and Schulist",TRUE
bbd90fc8-04e9-48cd-8627-4b52594d1c36,2021-01-18T18:43:11.501Z,Tracy,South Carolina,United Kingdom,42.0824,-173.4875,tabula,cicuta,cresco,asperiores,compello,arca,tyrannus,49,119.6082305,32,delicate,3,1,1,FALSE,0.161207952,2024-08-23T17:42:59.707Z,Kshlerin - Mosciski,FALSE
715384a0-8b9f-46ae-bd08-624f6d2a11b8,2024-04-26T17:10:40.404Z,Greenville,Texas,Palau,73.3158,-122.0718,ultra,blanditiis,ante,asper,tolero,antea,alo,119,196.4807418,17,delego,4,0,2,FALSE,0.094308039,2024-06-05T00:38:29.018Z,"Wunsch, Erdman and Lowe",FALSE
3728e545-7292-4625-85e0-14f30d0b909c,2020-12-12T09:23:53.307Z,East Ramon,New Mexico,Guinea,-71.1813,-92.6122,sophismata,a,tergeo,tremo,itaque,aranea,est,98,96.98566848,27,arto,4,2,2,TRUE,0.078558487,2025-09-29T12:11:20.804Z,Pollich LLC,TRUE
ee19c0ce-f7b5-4713-abb3-ce9357625d24,2020-09-28T08:51:17.774Z,Richardson,Massachusetts,Norway,-1.7392,114.4729,curriculum,thesaurus,catena,vergo,commemoro,nesciunt,turba,119,201.4976794,68,calculus,3,0,5,FALSE,0.172743544,2019-11-08T21:07:42.106Z,"Trantow, Schneider and Nikolaus",FALSE
455963d6-3be9-40d0-91df-510379b3e99c,2019-09-14T21:40:45.321Z,Omastad,Nevada,Barbados,-76.6165,-82.7357,aspicio,tondeo,attonbitus,terga,tenax,acerbitas,calcar,33,177.0810021,22,absconditus,2,1,5,FALSE,0.055391761,2021-11-25T12:38:27.639Z,Rowe - Emmerich,TRUE
384192aa-01c5-4b60-a43c-761bd60eab29,2020-05-28T06:29:36.318Z,Orinstad,Indiana,Timor-Leste,60.4431,75.3954,vobis,cubo,cumque,ultio,tracto,sollers,tergeo,94,202.5268314,28,quod,2,2,3,FALSE,0.229322799,2020-07-15T16:44:31.899Z,Schoen Group,FALSE
3b43518e-ebbb-43d1-80cf-50cede55b2df,2023-02-01T21:30:11.239Z,New Calistabury,Minnesota,Uzbekistan,77.8811,-51.8955,congregatio,vinum,quisquam,vesica,adipisci,deripio,conturbo,109,111.1375911,97,labore,1,1,2,TRUE,0.106238091,2024-08-06T16:40:42.856Z,Hermann LLC,TRUE
8dd7c58a-6030-4498-b869-1740552bfd4c,2022-05-02T00:55:20.424Z,Batztown,Utah,Fiji,27.9666,47.6308,umerus,ut,tactus,civitas,beatus,calcar,caelestis,97,82.27210369,78,minima,1,2,2,FALSE,0.135349794,2023-04-26T12:13:47.950Z,"Nader, Schuppe and Ebert",FALSE
5efc4b4d-a95e-4e8e-b273-7b20f6b839bd,2018-07-01T09:53:52.910Z,Barrowscester,New York,Singapore,-85.1276,33.5633,aggero,vir,communis,accusamus,corrumpo,tardus,aduro,20,222.8855801,47,turpis,3,1,4,FALSE,0.00616887,2023-09-09T19:25:53.546Z,Larkin - Koepp,FALSE
1f70e34c-bcc4-42f8-b459-2816b553fbff,2019-10-04T03:48:32.290Z,Carolanneworth,Vermont,Western Sahara,32.1242,-106.5035,recusandae,cimentarius,volo,venustas,corpus,cursus,adinventitias,41,5.968121542,71,traho,0,2,4,FALSE,0.185296396,2019-06-17T10:37:44.521Z,Ankunding - Runolfsdottir,FALSE
e87bd830-9d81-48ce-9332-ceca432caf13,2019-11-27T00:54:43.138Z,Talonborough,Texas,Iran,1.7827,14.8437,pariatur,turpis,canonicus,tres,comitatus,illo,tergum,52,70.08894494,78,amissio,2,0,3,TRUE,0.176401378,2022-10-13T08:52:03.005Z,Waters and Sons,FALSE
d3a140ee-9774-400d-811e-a09a836324c3,2019-09-13T12:21:29.176Z,Shakirastad,Massachusetts,Benin,61.3353,-151.1809,sit,ubi,adipiscor,amplitudo,sapiente,dolorem,tendo,63,233.7269917,93,ustilo,1,0,1,TRUE,0.24977877,2025-01-03T16:17:40.975Z,Zboncak - Willms,TRUE
5fdc03bf-98e8-4a4a-89e5-2a26127c10c4,2022-05-21T18:46:41.744Z,Ogden,Connecticut,Syrian Arab Republic,-65.5553,-61.1199,cupressus,caecus,demonstro,ante,auctor,combibo,debitis,26,59.31486946,79,defetiscor,5,1,2,FALSE,0.04824471,2019-03-08T19:53:50.385Z,West and Sons,FALSE
28b15dce-e7c4-4d95-98a2-4c16448957c4,2018-09-05T13:59:43.569Z,Aufderharchester,Maryland,Serbia,69.0106,-94.4877,titulus,deludo,ait,dolorem,inventore,calcar,correptius,69,227.0329671,78,impedit,3,1,4,TRUE,0.086511412,2020-03-24T10:06:21.703Z,"Gulgowski, Dietrich and Hartmann",TRUE
9c4aa0f3-b84d-4d9d-bdf8-f8c10b1cbf68,2024-07-31T07:23:58.096Z,Mrazton,New Hampshire,Romania,22.7958,-158.2656,coruscus,synagoga,abscido,acer,cupio,tricesimus,adfero,80,107.9324084,29,cultellus,5,2,3,TRUE,0.071358115,2025-06-20T04:06:20.834Z,Treutel Group,FALSE
cd753625-8741-4aa7-bd7b-b4a304fe68ba,2025-05-13T09:01:37.837Z,Lake Rockyfield,Illinois,Nigeria,58.1573,118.8547,usus,vestrum,appono,consequatur,aegrotatio,uxor,suppono,102,70.41992639,25,curto,1,0,5,TRUE,0.030050361,2021-05-04T14:46:23.812Z,Torp - Heaney,TRUE
0a4dbf77-a2d4-401c-bb70-8e9068d845d2,2020-07-21T15:00:40.609Z,Rock Hill,Oregon,Palestine,27.7422,-54.7008,uredo,super,casus,suadeo,creator,tremo,basium,28,171.2470072,100,video,2,2,4,TRUE,0.14464345,2022-08-26T17:02:20.102Z,"Schuster, Rohan and Leannon",FALSE
b84aa335-7454-464b-842f-eec1294fb58d,2018-01-10T16:36:08.587Z,Florin,Nevada,Bulgaria,51.6484,145.7968,placeat,celebrer,depopulo,ait,deserunt,nulla,benigne,32,75.23358747,73,tollo,6,1,4,TRUE,0.164656198,2018-05-10T03:01:46.532Z,Dooley - Hansen,FALSE
